운동명,단위체중당에너지소비량,user_id
검도,6.0,63877
조정(로잉머신),4.8,33723
폼롤러,3.0,28486
암벽등반,11.0,97057
(SUP)서핑,6.0,95299
다트,2.5,74137
헬스(보통으로),5.5,19791
계단내려가기,3.0,18787
킥 백,5.0,23762
음파진동기,2.5,36407
고정식자전거타기(101~160 Watts),8.8,40460
풋살,8.0,24538
서키트 트레이닝(보통으로),4.3,59644
로드자전거(중강도),8.0,45742
팔굽혀펴기(격렬하게),8.0,80833
걷기,4.5,61707
빠르게 걷기,6.0,72120
팔굽혀펴기(보통으로),5.0,61299
유도,10.0,42339
스키(가볍게),5.0,93699
속보,6.0,88610
산악자전거(보통으로),8.5,29441
줄넘기(빠르게),9.0,12901
버피테스트,7.0,48930
프론트 풀다운,4.0,30477
슈퍼맨자세 ,5.0,33368
랫플다운,4.0,66359
유연체조,3.5,52750
허리돌리기(야외운동기구),2.5,55705
조정(로잉머신),4.8,33723
타이치,4.0,10821
싸이클,7.0,88045
스쿼트 덤벨 프레스,7.0,35680
캠핑,2.5,89688
트랙걷기,4.5,26154
마운틴 클라이머,7.0,62261
스포츠클라이밍,7.0,10830
리버스 컬,5.0,85689
배드민턴 랠리,4.5,51161
짐볼운동,3.8,35783
로프운동,6.0,36501
턱걸이(가볍게),3.0,6999
뛰기,7.0,68844
파워요가,4.0,43304
스쿠버 다이빙,6.0,95318
헬스(격렬하게),7.8,42412
고정식자전거(격렬하게),10.5,69455
레그 레이즈,3.4,78879
wty운동,7.0,45255
트위스트 댄스,4.8,88817
산악mtB,8.0,49016
볼링,3.0,53825
등산,7.0,8615
사이드 레터럴 레이즈,5.0,41838
크로스 핏,8.0,35943
제자리뛰기,5.5,82951
유연체조,3.5,52750
아쿠아로빅,4.0,86587
사이드 밴드,3.5,85997
모래주머니 차고 걷기,6.8,20168
박스점프,5.5,76998
고정식자전거(격렬하게),10.5,69455
덤벨 숄더프레스,5.5,27505
비치발리볼,8.0,17562
속보,6.0,88610
계단내려가기,3.0,18787
워킹런지,5.5,41503
댄스(가볍게),4.5,46903
점프 버피테스트,8.5,66517
사이드 런지,5.5,1879
대청소,3.0,39091
워킹,4.5,92009
인라인스케이트,5.0,38911
하타 요가,2.5,10399
에어로빅(저강도),5.0,59123
바벨 스쿼트,6.0,67617
배구연습(일반적인),4.0,10968
풋살,8.0,24538
시티드 로우,5.0,38345
크로스 크런치,4.5,78434
번지피지오,5.0,99204
정구 복식경기,5.0,21548
등허리지압기(야외운동기구),2.5,52528
스쿠버 다이빙,6.0,95318
테스트(중구보건소),13.0,18366
농구슈팅 연습,4.5,23594
TRX 운동,7.0,54761
스티프 레그 데드리프트,8.0,13936
산악자전거(보통으로),8.5,29441
덩키킥,7.0,58210
고정식자전거타기(약하게),5.5,23904
딥스,5.5,7936
낚시,3.0,80760
줌바댄스,5.0,40528
턱걸이(가볍게),3.0,6999
암풀다운,4.0,64602
보디빌딩(가볍게),3.5,51430
벤치딥스,3.0,58327
킥복싱,5.0,1133
팔굽혀매달리기,5.0,13931
레그 레이즈,5.0,86531
고양이자세,3.5,85912
짐볼운동,3.8,35783
배드민턴 시합,7.0,12605
사이드 런지,5.5,1879
일립티컬,6.0,73071
농구시합,8.0,20469
원 암 덤벨로우,5.0,53799
서키트 트레이닝(보통으로),4.3,59644
웨이트운동(보통으로) - 전신,5.0,54658
버피테스트,83.0,49825
EMS트레이닝,7.0,77926
산악자전거 시합,16.0,95578
빠르게 걷기,6.0,72120
달리기,7.0,43050
고정식자전거타기(51~89 Watts),4.8,36826
힙 어브덕션,5.0,41586
고정식자전거타기(약하게),5.5,23904
팔돌리기(야외운동기구),2.5,25406
등산,7.0,8615
조깅,7.0,96206
타이치,4.0,10821
포크댄스,7.8,51136
팔굽혀매달리기,5.0,13931
리버스 팩 덱 플라이,4.0,35409
프론트 레이즈,5.0,52346
랫플다운,4.0,66359
댄스(가볍게),4.5,46903
덩키킥,7.0,58210
이두 컬,5.0,19054
"건강증진 비디오 게임 보통으로(예, 위피트 등)",3.8,89067
캠핑,2.5,89688
15초인터벌트레이닝!,8.8,14784
축구 프리킥 차기,7.0,12369
족구,5.5,69236
딥다라인 댄스,3.0,85573
수상스키,6.0,51454
타이치,4.0,10821
버드독,3.8,40216
원 암 덤벨로우,5.0,53799
체스트 프레스,5.0,96275
계단오르기,8.0,9556
버피테스트,83.0,49825
힙 쓰러스트,6.0,78051
산행,4.0,14566
풀업(격렬하게) - 상지(어깨),8.0,79229
레그 컬,5.0,34783
트램폴린(경쟁적인),4.5,46859
스포츠댄스,5.5,46432
리어델트 머신,5.0,11638
사이클론,7.0,37959
디스코 댄스,7.8,36113
팔돌리기(야외운동기구),2.5,25406
런지(격렬하게),8.0,19028
덤벨 숄더프레스,5.5,27505
악력기 운동,1.3,91778
백 스쿼트,6.0,5898
에어로빅(중강도),6.5,6185
세라밴드,3.5,79845
레그 레이즈,3.4,78879
트램폴린(경쟁적인),4.5,46859
줄넘기(빠르게),9.0,12901
조정(로잉머신),4.8,33723
풀 스쿼트,6.0,4460
고정식자전거타기(30~50 Watts),3.5,68553
재즈댄스,4.8,34696
스텝밀,7.0,3881
"건강증진 비디오 게임 격렬하게(예, 위피트 등)",7.2,15753
펙덱 플라이,5.5,27849
스쿼시,12.0,1840
픽시자전거,8.0,4226
댄스(가볍게),4.5,46903
런지(격렬하게),8.0,19028
캠핑,2.5,89688
재즈댄스,4.8,34696
새천년체조,3.5,77232
와이드 스쿼트,5.5,78857
어시스트 풀업,5.0,14525
비치발리볼,8.0,17562
크로스 크런치,4.5,78434
사이드 플랭크,3.8,70237
산악자전거 시합,16.0,95578
팔굽혀펴기(가볍게),3.0,83500
대청소,3.0,39091
워킹런지,5.5,41503
라켓볼 시합,10.0,89999
케틀벨,5.5,23934
고정식자전거타기(201~270 Watts),14.0,36735
발레(일반적인),5.0,92972
데드버그,4.0,92120
시티드 로우,5.0,38345
고양이자세,3.5,85912
프리다이빙,7.0,19663
해머 컬,5.0,76713
계단오르기,8.0,9556
버피테스트,83.0,49825
폼롤러,3.0,28486
시티드 로우,5.0,38345
헬스(격렬하게),7.8,42412
펙덱 플라이,5.5,27849
덤벨 바디 로테이션,5.0,11052
슬릭부스트,7.0,30822
아쉬탕가 요가,5.0,19929
스키,6.0,3316
크로스 크런치,4.5,78434
팔굽혀펴기(가볍게),3.0,83500
게이트볼,3.0,50222
스쿼트,5.5,87796
스쿼시,12.0,1840
산악자전거(격렬하게),14.0,43370
수리야 나마스까 요가,3.3,37580
배드민턴 랠리,4.5,51161
모던댄스,4.8,83988
살사댄스,4.5,55269
등산,7.0,8615
국선도,4.5,66490
레그 프레스,5.0,24875
타바타 운동,8.0,78786
달리기,7.0,43050
새천년체조,3.5,77232
워킹런지,5.5,41503
점프 스쿼트,6.0,3308
스텝밀,7.0,3881
픽시자전거,8.0,4226
케틀벨,5.5,23934
플로터킥,5.0,25309
트위스트 댄스,4.8,88817
고블릿 스쿼트,5.5,60635
수영(평영),5.3,2139
레그 컬,5.0,34783
레그 킥 백,5.0,68000
풀 스쿼트,6.0,4460
버티기,1.0,90276
스트레칭(가볍게),2.5,69703
근력운동,8.0,44211
조깅,7.0,96206
씨름,6.0,17538
태극권,4.0,60001
러시안트위스트,4.0,73092
트랙걷기,4.5,26154
로드자전거(중강도),8.0,45742
발레(일반적인),5.0,92972
제기차기,3.0,83531
아이스하키,8.0,14439
승마운동기구,5.0,68217
타이치,4.0,10821
플라멩고,4.5,85422
고정식자전거타기(101~160 Watts),8.8,40460
트램폴린(경쟁적인),4.5,46859
복싱,7.8,93306
리버스 컬,5.0,85689
힙 쓰러스트,6.0,78051
정구 단식경기(일반적인),7.0,81451
바벨 스쿼트,6.0,67617
런닝머신(걷기),4.5,37750
태보,7.0,35166
에어로빅,6.0,12707
노르딕워킹,6.0,75957
어시스트 풀업,5.0,14525
스플릿 스쿼트,5.0,575
팔굽혀펴기(보통으로),5.0,61299
볼륨댄스,5.5,72949
팔굽혀펴기(보통으로),5.0,61299
수영(배영),8.0,3599
마운틴 클라이머,7.0,62261
테스트(중구보건소),13.0,18366
대청소,3.0,39091
렛 풀 다운,5.0,91012
모래주머니 차고 걷기,6.8,20168
풀업(격렬하게) - 상지(어깨),8.0,79229
수리야 나마스까 요가,3.3,37580
서키트 트레이닝(보통으로),4.3,59644
팔굽혀펴기(가볍게),3.0,83500
BMX 자전거타기,8.5,93403
복싱,7.8,93306
복근운동(보통으로),3.8,80722
사이클론,7.0,37959
폼롤러,3.0,28486
턱걸이(보통으로),5.0,10439
웨이트운동(격렬하게) - 전신,6.0,7293
윗몸일으키기(가볍게),2.8,63550
빠르게 걷기,6.0,72120
랫플다운,4.0,66359
대청소,3.0,39091
딥스,5.5,7936
시티드로우,4.0,8003
웨이트운동(가볍게) - 전신,3.5,85414
아이스하키,8.0,14439
레터럴 레이즈,5.0,28980
헬스(격렬하게),7.8,42412
플라잉 요가,4.0,62818
슈퍼맨자세 ,5.0,33368
로프운동,6.0,36501
산악자전거(격렬하게),14.0,43370
프리테니스,7.0,12056
폴댄스,5.5,80573
러시안트위스트,4.0,73092
마라톤,9.0,91790
낚시,3.0,80760
댄스(고강도),7.0,52295
벤트 오버 바벨 로우,5.5,15723
15초인터벌트레이닝!,8.8,14784
음파진동기,2.5,36407
훌라후프,5.5,49206
테스트(중구보건소),13.0,18366
기체조,4.5,34589
점프 버피테스트,8.5,66517
고정식자전거타기(약하게),5.5,23904
레그 레이즈,3.4,78879
스쿼트 덤벨 프레스,7.0,35680
고정식자전거타기(201~270 Watts),14.0,36735
윗몸일으키기(격렬하게),8.0,17140
버피테스트,7.0,48930
고양이자세,3.5,85912
정구 복식경기,5.0,21548
마운틴 클라이머,7.0,62261
사이드 레그레이즈,4.0,93648
팔굽혀매달리기,5.0,13931
다이어트 댄스,4.5,95219
마운팅클라이밍,7.0,75085
크로스 크런치,4.5,78434
스쿠버 다이빙,6.0,95318
유연체조,3.5,52750
웨이트운동(격렬하게) - 전신,6.0,7293
덩키킥,7.0,58210
레그 킥 백,5.0,68000
실내자전거타기(약하게),5.5,6716
딥스,5.5,7936
자전거타기,7.0,55100
정구 복식경기,5.0,21548
턱걸이(보통으로),5.0,10439
족구,5.5,69236
크런치(보통으로),5.0,15414
워킹런지,5.5,41503
테니스 단식경기,7.0,93862
싸이클론,7.0,95405
등허리지압기(야외운동기구),2.5,52528
배구연습(일반적인),4.0,10968
레그 프레스,5.0,24875
런닝머신(달리기),9.0,99802
AB 롤아웃,8.0,54905
월볼샷,6.0,23881
푸쉬업(가볍게),3.0,27022
스키(가볍게),5.0,93699
정구 복식경기,5.0,21548
브릿지,3.5,20391
인클라인 벤치 프레스,5.0,5658
딥다라인 댄스,3.0,85573
포크댄스,7.8,51136
고블릿 스쿼트,5.5,60635
마이마운틴,5.5,51593
팔굽혀펴기(격렬하게),8.0,80833
달리기,7.0,43050
와일드 런지,5.5,63117
인클라인 벤치 프레스,5.0,5658
맨발걷기,4.5,66786
펜싱,6.0,90942
스텝박스,5.5,18543
산악mtB,8.0,49016
암워킹,6.0,71892
번지피지오,5.0,99204
인클라인 벤치 프레스,5.0,5658
스텝밀,7.0,3881
웨이트운동(격렬하게) - 전신,6.0,7293
재즈사이즈,6.0,82727
스키,6.0,3316
트라이셉스 푸시 다운,5.0,88360
사이드 레터럴 레이즈,5.0,41838
자유수영,6.0,68043
고정식자전거타기(201~270 Watts),14.0,36735
wty운동,7.0,45255
근력운동(전신),5.5,45873
근력운동,8.0,44211
조정(로잉머신),4.8,33723
레그 프레스,5.0,24875
배구연습(일반적인),4.0,10968
사이드 레그레이즈,4.0,93648
족구,5.5,69236
재즈사이즈,6.0,82727
런지(보통으로),3.8,35969
스키머신(보통으로),6.8,66346
윗몸일으키기(격렬하게),8.0,17140
사이드 플랭크,3.8,70237
슬릭부스트,7.0,30822
걷기(산책수준),3.0,6016
수영(배영),8.0,3599
트램폴린(레크레이션적인),3.5,23334
저항성운동(가볍게) - 전신,3.5,97755
테니스 단식경기,7.0,93862
태권도,10.0,94272
스포츠댄스,5.5,46432
덤벨 숄더프레스,5.5,27505
레터럴 레이즈,5.0,28980
프리스비 얼티메이트,8.0,91652
고양이자세,3.5,85912
수중 에어로빅,4.0,73408
발레(일반적인),5.0,92972
암풀다운,4.0,64602
헬스(격렬하게),7.8,42412
테스트(중구보건소),13.0,18366
테니스 복식경기,5.0,35812
고정식자전거타기(101~160 Watts),8.8,40460
스쿼트,5.5,87796
하프마라톤,9.0,4107
실내자전거타기,7.0,41944
턱걸이(격렬하게),8.0,96261
나디소다나 요가,2.0,49034
슬로우버피(일반적인),5.5,43562
AB 롤아웃,8.0,54905
스탠딩 카프 레이즈,5.0,2164
정구 단식경기(일반적인),7.0,81451
고정식자전거(격렬하게),10.5,69455
재즈사이즈,6.0,82727
훌라후프,5.5,49206
스키머신(보통으로),6.8,66346
슬로우버피(일반적인),5.5,43562
프론트 풀다운,4.0,30477
에어로빅(중강도),6.5,6185
플라멩고,4.5,85422
하타 요가,2.5,10399
고정식자전거타기(30~50 Watts),3.5,68553
폴댄스,5.5,80573
프리다이빙,7.0,19663
사이드 레터럴 레이즈,5.0,41838
랫플다운,4.0,66359
고정식자전거타기(90~100 Watts),6.8,16014
마라톤,9.0,91790
음파진동기,2.5,36407
재즈사이즈,6.0,82727
로드자전거(중강도),8.0,45742
슬릭부스트,7.0,30822
점핑운동(레크레이션적인),3.5,53695
스텝박스,5.5,18543
풋살,8.0,24538
족구,5.5,69236
축구연습,7.0,47389
랫플다운,4.0,66359
번지피지오,5.0,99204
크런치(보통으로),5.0,15414
스트레칭(가볍게),2.5,69703
행잉 레그레이즈,10.0,17798
씨름,6.0,17538
복근운동(보통으로),3.8,80722
할로우 보디홀드,3.0,37311
해머 컬,5.0,76713
모던댄스,4.8,83988
바벨 스쿼트,6.0,67617
풀 스쿼트,6.0,4460
스케이팅,7.0,81660
악력기 운동,1.3,91778
파워요가,4.0,43304
복싱,7.8,93306
크로스 크런치,4.5,78434
훌라후프,5.5,49206
골프,4.8,64353
시티드로우,4.0,8003
디스코 댄스,7.8,36113
라켓볼 시합,10.0,89999
농구시합,8.0,20469
백 익스텐션,3.5,7904
사이드 크런치,4.0,1823
풋살,8.0,24538
공중걷기,3.5,66729
코어운동,4.5,69130
배드민턴 시합,7.0,12605
턱걸이(가볍게),3.0,6999
발레(격렬하게),6.8,28919
방송댄스,7.0,3587
레터럴 레이즈,5.0,28980
점프 버피테스트,8.5,66517
수영(배영),8.0,3599
나디소다나 요가,2.0,49034
복근운동(격렬하게),8.0,85305
달리기/걷기,6.0,13378
프리다이빙,7.0,19663
리어델트 머신,5.0,11638
노르딕워킹,6.0,75957
발레(격렬하게),6.8,28919
산악자전거(격렬하게),14.0,43370
트래킹,5.0,54931
탱고,5.5,48694
리버스 팩 덱 플라이,4.0,35409
킥 백,5.0,23762
실내 스케이팅,7.0,80958
수중 에어로빅,4.0,73408
윗몸일으키기(격렬하게),8.0,17140
저항성운동(보통으로) - 전신,5.0,98582
프론트 풀다운,4.0,30477
재즈댄스,4.8,34696
축구시합,10.0,91825
힙 어브덕션,5.0,41586
웨이트운동(가볍게) - 전신,3.5,85414
축구 프리킥 차기,7.0,12369
홈트레이닝-유산소운동,7.0,47709
트라이셉스 익스텐션,5.0,93868
배구시합,8.0,40568
승마(천천히),3.8,39448
산악자전거(격렬하게),14.0,43370
벤트 오버 바벨 로우,5.5,15723
스크린골프,4.0,26503
점핑운동(레크레이션적인),3.5,53695
조깅,7.0,96206
저항성운동(격렬하게) - 전신,6.0,21587
레터럴 레이즈,5.0,28980
사이드 밴드,3.5,85997
디스코 댄스,7.8,36113
댄스(가볍게),4.5,46903
승마(천천히),3.8,39448
농구슈팅 연습,4.5,23594
팔굽혀펴기(가볍게),3.0,83500
바벨 스쿼트,6.0,67617
산책,4.0,21763
wty운동,7.0,45255
축구 프리킥 차기,7.0,12369
암풀다운,4.0,64602
산책,4.0,21763
스키(가볍게),5.0,93699
헬스(가볍게),5.0,38478
슈퍼맨자세 ,5.0,33368
행잉 레그레이즈,10.0,17798
세라밴드,3.5,79845
플로터킥,5.0,25309
스포츠클라이밍,7.0,10830
슈퍼맨자세 ,5.0,33368
정구 단식경기(일반적인),7.0,81451
버피테스트,83.0,49825
푸쉬업(격렬하게),8.0,12293
걷기(산책수준),3.0,6016
세라밴드,3.5,79845
크런치(가볍게),3.0,26239
태권도,10.0,94272
싸이클론,7.0,95405
비치발리볼,8.0,17562
스텝밀,7.0,3881
타바타운동,9.0,72051
재즈댄스,4.8,34696
볼링,3.0,53825
스키머신(보통으로),6.8,66346
조정(로잉머신),4.8,33723
일립티컬,6.0,73071
슬로우버피(일반적인),5.5,43562
산행,4.0,14566
힙 쓰러스트,6.0,78051
볼링,3.0,53825
유연체조,3.5,52750
로드자전거(중강도),8.0,45742
윗몸일으키기(가볍게),2.8,63550
태권도,10.0,94272
고정식자전거타기(201~270 Watts),14.0,36735
랫플다운,4.0,66359
슈퍼맨로우,4.0,86933
프리테니스,7.0,12056
검도,6.0,63877
탁구랠리,4.0,89441
웨이트운동(격렬하게) - 전신,6.0,7293
스크린골프,4.0,26503
테니스 복식경기,5.0,35812
운동장 걷기,4.5,1137
태보,7.0,35166
테스트(중구보건소),13.0,18366
상체 근력운동,5.5,64467
풀업(보통으로) - 상지(어깨),3.8,2096
오리발 수영,7.0,14624
포크댄스,7.8,51136
배드민턴 시합,7.0,12605
국궁,4.3,18571
세차,3.0,12893
슈퍼맨로우,4.0,86933
배구시합,8.0,40568
캠핑,2.5,89688
렛풀다운,5.0,40286
상체 근력운동,5.5,64467
수중 에어로빅,4.0,73408
복근운동(가볍게),2.8,78865
속보,6.0,88610
리버스 컬,5.0,85689
팔굽혀매달리기,5.0,13931
운동장 걷기,4.5,1137
발레(일반적인),5.0,92972
리어델트 머신,5.0,11638
시티드 니업,5.0,50050
수영(자유영),6.1,91770
펜싱,6.0,90942
점프 스쿼트,6.0,3308
백 스쿼트,6.0,5898
정구 복식경기,5.0,21548
빠르게 걷기,6.0,72120
야구 캐치볼,2.5,7733
공중걷기,3.5,66729
웨이트운동(격렬하게) - 전신,6.0,7293
고전무용,6.0,28532
축구시합,10.0,91825
필라테스,3.0,3499
킥 백,5.0,23762
자전거타기,7.0,55100
타바타 운동,8.0,78786
스텝밀,7.0,3881
암벽등반,11.0,97057
상체 근력운동,5.5,64467
런지(격렬하게),8.0,19028
트램폴린(경쟁적인),4.5,46859
국궁,4.3,18571
리버스 팩 덱 플라이,4.0,35409
제자리 걷기,2.0,35835
게이트볼,3.0,50222
탁구시합,5.0,26401
복싱,7.8,93306
기체조,4.5,34589
로프운동,6.0,36501
리버스 팩 덱 플라이,4.0,35409
스케이팅,7.0,454
레그 레이즈,5.0,86531
근력운동,8.0,44211
낚시,3.0,80760
크로스 핏,8.0,35943
시티드 니업,5.0,50050
양팔줄당기기(야외운동기구),2.5,69809
점프 버피테스트,8.5,66517
폼롤러,3.0,28486
줄넘기(천천히),8.0,10668
웨이트운동(보통으로) - 전신,5.0,54658
풀업(턱걸이),5.0,84624
마라톤,9.0,91790
제기차기,3.0,83531
고전무용,6.0,28532
재즈사이즈,6.0,82727
레그 프레스,5.0,24875
로우,5.0,8623
새천년체조,3.5,77232
와이드 스쿼트,5.5,78857
wty운동,7.0,45255
버피테스트,7.0,48930
고정식자전거타기(30~50 Watts),3.5,68553
야구 캐치볼,2.5,7733
댄스(고강도),7.0,52295
덤벨 바디 로테이션,5.0,11052
덩키킥,7.0,58210
하타 요가,2.5,10399
프롭테라피,3.8,77259
스쿼시,12.0,1840
마운틴 클라이머,7.0,62261
양팔벌려 제자리 뛰기(PT체조),3.0,74115
슈퍼맨자세 ,5.0,33368
배구연습(일반적인),4.0,10968
레터럴 레이즈,5.0,28980
배드민턴 랠리,4.5,51161
트랙걷기,4.5,26154
헬스(보통으로),5.5,19791
세라밴드,3.5,79845
재즈댄스,4.8,34696
대청소,3.0,39091
복싱,7.8,93306
달리기/걷기,6.0,13378
"주짓수_훈련, 연습",5.3,46596
패들보드,6.0,66126
승마(빠르게),5.8,54114
싸이클론,7.0,95405
타바타운동,9.0,72051
필라테스(기구),5.0,51140
턱걸이(격렬하게),8.0,96261
보디빌딩(보통으로),5.0,96752
인터벌 런닝,8.0,12718
레그 익스텐션,5.0,10291
상체 근력운동,5.5,64467
새천년체조,3.5,77232
트위스트 댄스,4.8,88817
프리테니스,7.0,12056
산악자전거(격렬하게),14.0,43370
사이드 크런치,4.0,1823
고정식자전거(격렬하게),10.5,69455
데드버그,4.0,92120
